0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:56:15 +0530] "GET /Project/add-customer.jsp HTTP/1.1" 200 6979
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:56:15 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:56:49 +0530] "POST /Project/AddCustomer HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:56:49 +0530] "GET /Project/add-customer.jsp HTTP/1.1" 200 6979
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:56:49 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:56:52 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 8663
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:56:52 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:17 +0530] "GET /Project/view-shops.jsp HTTP/1.1" 200 8675
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:17 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:22 +0530] "GET /Project/DeleteShops?sid=S20210206013415 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:22 +0530] "GET /Project/view-shops.jsp HTTP/1.1" 200 8132
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:22 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:23 +0530] "GET /Project/DeleteShops?sid=S20210213105056 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:23 +0530] "GET /Project/view-shops.jsp HTTP/1.1" 200 7533
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:23 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:29 +0530] "GET /Project/add-shop.jsp HTTP/1.1" 200 6983
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:57:29 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:58:01 +0530] "POST /Project/AddShops HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:58:01 +0530] "GET /Project/add-shop.jsp HTTP/1.1" 200 7068
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:58:01 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:58:36 +0530] "POST /Project/AddShops HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:58:36 +0530] "GET /Project/add-shop.jsp HTTP/1.1" 200 7068
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:58:36 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:58:39 +0530] "GET /Project/view-shops.jsp HTTP/1.1" 200 8668
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:58:39 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:04 +0530] "GET /Project/view-purchase-product.jsp HTTP/1.1" 200 6301
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:04 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:07 +0530] "GET /Project/view-purchase-product.jsp HTTP/1.1" 200 6301
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:07 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:15 +0530] "GET /Project/view-vendors.jsp HTTP/1.1" 200 8646
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:15 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:46 +0530] "GET /Project/view-purchase-product.jsp HTTP/1.1" 200 6301
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:46 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:48 +0530] "GET /Project/purchase-product.jsp HTTP/1.1" 200 7394
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:48 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:56 +0530] "POST /Project/PurchaseProduct HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:56 +0530] "GET /Project/purchase-product.jsp HTTP/1.1" 200 7485
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:59:56 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:10 +0530] "POST /Project/PurchaseProduct HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:10 +0530] "GET /Project/purchase-product.jsp HTTP/1.1" 200 7485
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:10 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:18 +0530] "POST /Project/PurchaseProduct HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:18 +0530] "GET /Project/purchase-product.jsp HTTP/1.1" 200 7485
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:18 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:21 +0530] "GET /Project/view-purchase-product.jsp HTTP/1.1" 200 7175
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:21 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:49 +0530] "GET /Project/daily-report.jsp HTTP/1.1" 200 9339
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:00:50 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:01:02 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 8715
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:01:02 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:01:05 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 8663
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:01:05 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:01:08 +0530] "GET /Project/view-purchase-product.jsp HTTP/1.1" 200 7175
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:01:08 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:01:10 +0530] "GET /Project/daily-report.jsp HTTP/1.1" 200 9339
0:0:0:0:0:0:0:1 - - [02/Mar/2023:13:01:10 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
